ma_khach_hang,ma_san_pham,so_sao
3567,422203182,5
799,100230056,5
3812,256700001,5
578,422211501,5
1354,231100005,5
700,308500015,5
1079,422211183,5
3933,201600198,5
386,422208975,5
3906,248700054,5
2460,308500013,5
2442,308500015,5
1027,422202253,5
156,205100137,5
2850,318900002,5
1977,422203145,5
1954,422203173,5
551,422220606,5
1299,253900004,5
3901,422211490,5
1150,422207866,4
976,308500015,5
2933,422217971,5
3521,422221764,5
1493,422210980,5
1766,100220035,4
2348,308500015,5
2129,422203609,5
2303,100150059,5
4105,308500013,1
1367,422220469,4
3657,100220010,5
1081,249500013,4
798,200400003,5
345,422211446,5
2256,245500009,5
733,200400003,5
3328,422207417,3
327,422209444,5
2861,318900002,5
4245,308100018,5
346,422204259,5
3665,100220037,5
1568,211300007,5
2433,308500015,4
3133,206200037,5
672,308500018,5
2327,422205164,5
754,100230059,5
2856,249500007,3
300,422203809,5
198,205100136,4
674,308500018,5
808,308500009,4
654,200400003,5
3328,226200018,3
1598,327500002,5
3967,422201120,5
106,422206101,5
2415,422205162,5
326,422211446,5
1263,308500037,5
1091,422211183,3
55,422212100,4
1982,345800028,4
2171,213300058,1
2334,308500013,5
2283,422215666,5
1039,422211490,3
1017,204900056,5
1082,422204910,4
2298,100250032,5
904,422204795,5
1353,204900025,5
2632,371600006,5
746,100230059,5
2325,308500013,5
2427,308500018,5
1062,422211183,5
2252,245500010,5
682,200400004,5
2187,422204775,5
1992,249500027,5
476,422216416,5
760,422216594,5
1471,422210980,5
1850,224100009,5
749,200400004,5
953,422204795,5
512,422216416,5
276,205100136,5
205,422206648,5
389,422208975,5
3371,358300001,3
869,204900128,5
2278,422202579,4
1613,422216416,1
2049,249500027,5
150,422211447,5
165,422208972,5
2253,245500010,4
697,422205163,5
1517,422209635,5
1076,422204910,5
2323,422205160,5
3883,345800002,5
244,422200306,5
1377,422207826,5
2363,308500018,5
2221,232500014,5
53,318900012,5
162,205100137,5
3650,100220037,5
348,205100136,5
2927,422207794,5
279,205100146,5
380,422208973,5
1494,204900128,5
1430,422211195,5
505,204900013,5
1758,100220035,5
24,422208976,5
1760,223600026,5
1019,422200236,5
74,204900128,2
75,345800028,5
2089,422202569,4
2709,248700035,5
2022,422207413,5
1175,422205673,4
2321,308500018,5
2307,422205160,5
573,253900006,4
348,422205162,5
3351,222600057,5
2230,100180148,5
2379,422205162,5
813,200400003,5
231,205100146,5
3300,207300009,4
140,308500009,5
179,205100137,4
4039,365000014,4
2472,422204388,5
2040,422203145,2
1443,204900128,5
3611,422216594,2
1806,100240016,5
1466,204900128,5
712,422200236,5
3759,345800015,5
1468,204900056,5
121,245500001,5
110,422208807,5
2608,371600006,5
1317,253900004,5
3642,226200018,5
802,100230059,5
370,422211446,5
3543,237800005,5
4213,422209444,5
220,422211447,5
3050,422206100,5
354,422211447,5
1142,422207866,5
1773,207500007,5
795,422212097,5
2227,100180148,5
2526,422203300,5
24,422208972,5
744,200400003,3
1854,204900145,5
2714,422211276,5
1625,422208181,5
4285,100230026,5
1192,249500007,5
665,100230056,5
1876,422209443,5
1204,422217292,5
122,205100137,5
1452,422210784,5
700,422205164,5
4204,422205811,5
1114,223600039,5
2031,422203145,5
2517,422206537,5
170,205100137,4
2459,308500015,5
831,422216990,5
808,422203809,5
1034,308500004,3
3014,100150066,5
695,308500018,5
3153,422202362,1
2439,308500009,5
2449,308500018,5
341,100220010,5
4084,422209443,5
726,100230064,4
569,253900006,5
3923,365000014,3
1232,422212331,5
3385,100210015,2
796,100230057,5
2432,308500009,5
2312,308500018,5
501,204900013,5
2393,308500009,5
2415,422205163,5
168,205100137,5
679,200400003,5
182,422211446,5
2997,422212330,5
186,422202362,5
2432,422205162,5
1585,422203809,5
914,204900056,5
411,422208974,5
700,308500004,5
650,100230057,5
61,365000012,5
2562,308900002,5
162,422211446,5
1344,253900003,5
1555,422214146,5
2016,249500019,5
69,422203506,3
687,422216594,5
1798,249500028,5
4036,365000016,5
1615,422208181,5
2385,308500037,5
297,207500008,5
1318,422211878,5
760,422206103,5
1451,100190059,4
4246,308100018,5
2128,237800005,5
2533,100210020,5
1835,422206537,5
2769,224100008,5
2921,253900010,5
4070,422214342,5
595,253900006,4
2942,200500293,5
1623,422208181,5
2736,248700072,5
2221,422207414,4
791,100230059,5
1023,422206537,5
1942,422209262,5
2651,422203301,5
761,100230059,5
695,422216594,5
4014,422202151,4
3948,222600030,5
2350,308500018,5
415,422208973,5
1633,245500009,5
2323,204100054,5
2341,308500009,5
2439,308500018,5
3396,422204659,5
3490,222600006,5
387,422208973,5
812,100230056,5
2346,422205164,5
1277,204900005,5
93,318900012,5
2025,422203145,5
1509,422211549,5
2356,308500009,5
33,318900011,5
1733,100210014,5
1770,100240016,4
1875,223600010,5
1782,100220035,5
2267,422220606,2
317,422208807,4
1336,318900019,3
608,422210980,5
1781,100220035,5
121,422212100,5
1831,204900025,5
4323,251900024,5
1488,204900056,5
29,201600074,5
738,422216594,4
714,200400004,5
2994,422209420,5
2711,422211276,5
2349,308500015,5
2756,248700035,4
1438,422210980,5
3686,232500001,5
1448,100190059,5
1155,200900037,4
3015,100150065,5
2498,204100054,5
2416,422205164,5
262,205100137,4
2260,245500010,5
1455,204900056,2
3217,422205164,1
1501,206400019,5
3563,100750038,5
1242,422212333,5
1248,422211640,4
1409,422218283,4
1092,422204657,1
3655,100220037,5
143,422208807,5
162,422204906,5
162,422206648,5
3936,201600072,5
4084,422209444,5
1589,422206102,5
494,308500004,5
1348,249500028,5
1745,100220035,5
2313,308500004,5
3654,422206042,5
3166,365000017,2
3342,223600010,5
2348,308500013,5
1773,100220035,5
2100,422202569,5
537,422216416,5
1193,422215804,5
4121,422207812,5
3096,100250033,2
1161,249500007,5
1186,422217292,5
2538,207500001,1
2287,100150059,3
374,422208972,5
1347,422207812,5
587,200400041,4
1996,249500027,5
117,308500013,5
1467,204900128,5
423,422208973,5
2387,422206537,5
3625,422208983,5
255,422208807,5
4033,365000017,4
1608,422208181,5
3656,100220010,5
473,422216416,5
4046,422204777,3
365,422206648,4
1747,100220035,5
1681,318900019,5
2169,308500018,5
561,422205163,4
325,205100136,4
306,422206648,4
1969,243300007,1
2085,308500004,5
211,205100146,5
2383,422205160,5
1353,205100137,1
802,200400003,5
2327,308500015,5
2715,422211276,2
3133,223600026,5
224,422204259,4
694,100230057,5
182,205100136,5
1075,422211183,5
147,422208976,5
3818,345800013,3
2413,422202253,5
169,422211447,5
106,422217292,5
140,422214148,5
776,253900003,5
2192,249500028,5
773,335100004,5
1268,204900005,5
670,200400003,5
1658,318900019,5
468,422220469,5
1334,422211878,5
1668,223600039,4
2534,204100078,5
180,205100146,4
2396,308500037,5
805,422205162,5
338,345800001,5
1093,207500001,5
809,422203776,5
2282,422215666,5
1222,422217292,5
1981,422203145,5
1494,204900159,5
2718,422211276,5
2182,100230026,4
1175,100190059,5
2443,308500037,5
4143,204100013,1
332,422211446,5
1731,100210014,5
285,422204259,5
1068,418800002,5
2556,422206537,5
1143,422218633,3
3813,422203901,5
521,249500028,5
1057,422204910,3
2,318900011,5
699,308500018,5
121,205100137,5
663,422216594,5
4036,365000017,5
381,422208975,5
1159,422217292,5
2462,422202253,5
4686,100230057,1
257,422202253,5
1469,249500004,5
2190,422207414,5
2998,422212330,4
222,422211447,4
357,205100146,5
2549,204100079,5
529,204900128,5
183,422204259,5
768,200400004,1
1162,249500007,4
1496,204900056,5
3353,422215804,1
1158,422206042,5
1384,422200305,5
2947,200500095,5
727,371600007,5
331,205100137,5
2387,308500015,5
117,100220009,5
176,422208807,5
3181,345800001,5
2536,204100018,5
4428,335100004,5
2747,248700075,5
4009,422205163,1
191,422208807,5
1511,422211548,5
705,308500009,5
3578,422200002,5
1075,100220010,5
165,422218283,5
3577,249500027,2
4298,422205629,5
16,225200015,5
567,100230059,5
2317,422205164,5
3093,345800027,5
831,422205164,2
4079,345800003,4
1368,422207826,5
618,422209262,5
750,200400003,5
2370,308500004,5
2378,308500018,5
1189,318900019,5
1142,222600006,5
1439,204900128,5
2437,422202253,5
788,422209671,5
3826,345800013,2
1932,100100001,1
2447,308500013,5
1382,422209663,5
220,243300007,3
2256,245500001,5
2340,422206537,5
1718,100240016,5
1879,224100009,5
2207,422207414,5
2233,100180148,3
242,422208807,5
747,226200018,5
3604,225200015,5
1912,100210023,5
2926,422207793,5
2373,308500013,5
1077,422204910,5
547,253900003,5
394,422208977,5
4316,249500002,5
2533,422206537,5
123,422211446,5
1337,422211878,5
1524,422218203,4
395,100220035,5
2388,308500015,5
4044,422206421,5
652,200400003,5
3689,422203182,2
1914,100210023,5
242,422211447,5
3006,253900007,4
792,422205160,4
1515,206400019,5
4249,308100018,5
4035,365000017,5
2187,223600034,4
170,422208972,5
412,422208973,5
1176,422215804,3
795,223600009,5
1397,422209663,5
1108,422204884,5
269,205100136,5
708,308500013,5
2398,204100054,5
2317,422205162,5
3805,422207791,1
2120,422208977,3
460,204900013,5
2402,422205162,5
3697,422216487,5
2355,308500013,5
718,100230064,5
217,422201374,5
1593,422200305,2
707,308500015,5
1440,422210980,5
3769,248700054,5
2463,308500037,5
1990,249500019,5
165,100220035,5
152,211300007,4
3229,422206149,5
3178,345800001,5
809,200400003,5
2406,308500013,5
3311,422214672,5
2218,422203146,5
4126,422207812,4
1469,100220037,4
2372,308500009,5
2380,422205164,5
107,318900012,4
637,200400004,5
419,248700035,5
1155,422207865,4
197,422208807,5
241,422208807,4
2420,308500013,5
2548,204100054,5
778,200400003,5
704,422200236,5
703,308500018,5
3465,318900005,1
3128,223600026,5
477,204900056,5
682,308500004,5
1987,422203145,5
3218,422213308,5
1362,100230026,5
2064,249500019,5
734,200400004,5
780,200400004,5
3835,213300058,5
383,422208974,5
3734,377400001,5
697,422200236,5
2067,204100003,1
2929,422207792,5
1138,200900037,5
2444,308500037,4
2356,422205163,5
2951,200500095,5
3619,204100013,1
3335,223600009,4
795,422216594,5
2169,225200015,5
1631,327500002,5
1289,204900024,5
2081,422207413,3
2930,422209720,5
4063,248700003,5
823,253900007,3
1339,422202362,5
283,422206421,3
4516,422217970,2
2227,201600141,5
1373,422209663,4
4433,100210014,5
2351,308500018,5
3577,422200002,5
543,422209443,1
320,422211447,5
1321,253900004,5
1656,224100009,3
308,422211447,5
159,422211446,5
808,422205164,4
736,100230057,5
2367,204100054,5
183,422208807,5
1072,422204910,5
2373,422205163,5
3232,365000019,5
1457,422211447,1
1003,422200236,5
1459,422210784,5
3935,100160021,4
840,422205162,5
4059,100210016,5
548,204900013,5
3132,422211489,5
2141,422209841,5
3845,100140042,5
23,418800002,5
860,422208181,5
2320,204100019,5
1394,422200306,3
709,422205160,5
2036,249500019,1
729,100230056,5
3886,204000071,1
1176,422211501,4
236,422211446,5
792,422210784,5
737,100230064,4
2213,249500021,5
3697,201600144,5
62,422211183,5
3317,223600010,5
220,422204259,5
624,243300007,5
182,204100019,5
1024,422202253,5
1828,422216602,5
1383,422200306,5
1223,249500007,5
3779,253900004,2
690,200400004,5
214,422206648,5
135,207500001,4
139,422211183,5
2187,422209671,4
220,223600009,5
2422,308500018,5
1407,293500043,4
2988,422204167,5
2594,207500007,5
3905,248700057,5
2574,422209671,5
1751,205100137,1
274,204900004,5
2210,207500007,5
1082,422206537,3
110,204100003,4
212,422211447,3
850,422204028,3
790,100230064,5
2925,422209704,5
2114,422206645,4
1033,422205162,5
3559,100250033,5
358,310100003,5
1982,422203145,5
2046,422207413,3
1450,204900128,5
2935,422218101,5
692,204100054,5
349,205100136,5
1,422212333,5
4312,355500010,5
1429,200500283,3
1524,422217971,5
1197,249500007,5
2937,200500283,5
2572,422214148,5
801,100230059,5
3502,225300001,5
3566,422206537,1
769,100230064,5
808,422204795,5
1092,422204884,1
2067,422207413,5
1552,208000001,5
2269,245500009,5
2934,422218099,3
1529,211300007,5
2139,422207812,5
4396,357100011,3
1157,249500013,5
1470,204900128,5
806,222600052,5
2534,204100054,5
1139,422209322,5
1685,318900005,5
561,318900019,2
3338,422212097,4
34,422204259,5
1449,204900056,5
61,422208181,3
2324,422205164,5
4115,422207812,5
217,422211447,5
90,318900012,5
3378,422211200,5
142,248700062,5
1630,422205635,5
2198,249500028,5
3389,422217480,5
1923,422209262,5
51,318900012,3
3958,422205053,5
133,422211447,5
1074,422204910,5
213,422206648,5
3401,422204659,5
23,200900037,5
1377,422205809,5
3043,343700002,5
2342,308500037,5
1244,422207812,5
1193,249500013,5
1214,422217292,5
710,422205162,5
701,100230056,5
663,100230056,5
686,100230064,5
2300,422216098,5
3335,223600010,4
2682,422203809,5
1415,293500006,5
35,422216594,5
2690,422203807,5
3962,422201119,5
3301,251900024,5
139,422220606,5
2943,200500095,4
1392,223600032,5
2395,308500037,5
1411,422211195,5
2255,245500001,5
317,243300007,5
157,249500013,5
218,422207414,5
795,100230059,5
4593,422204028,3
188,422211446,4
795,223600035,5
3830,345800013,5
2336,365000011,4
361,256700011,5
1163,345800003,5
712,422205160,5
2438,422205160,5
632,422209444,5
217,422210980,5
349,422204259,5
812,422209443,4
802,200400004,5
315,422204259,5
480,422206537,5
2399,422205160,5
4033,365000016,4
1244,224100009,5
795,100230057,5
231,422200305,5
577,422220469,5
2124,422203617,5
3964,422201119,4
1895,422202253,5
203,205100146,5
240,205100136,5
2399,308500009,5
2793,365000012,5
2536,204100003,5
415,422208975,5
132,422216416,2
1403,422200306,5
3644,422207417,5
319,422211489,5
2540,204100054,5
2221,225200015,5
3606,225200013,5
83,205100146,5
46,100230056,5
2702,422205346,5
3400,422203671,5
297,223600026,5
3579,422212871,5
2136,422203609,5
1654,318900019,5
2437,308500037,5
2452,422205160,5
1226,422215804,5
1442,204900159,5
679,308500015,5
2774,422205181,5
549,422216416,5
4074,223600039,5
3405,422218283,3
332,205100137,5
2425,308500037,5
1025,422205162,5
1031,204100019,5
494,422215804,5
1693,422216487,5
345,345800001,5
847,249500013,5
1738,100240016,5
2522,422206537,4
256,211300008,4
3688,256700012,5
708,100230059,5
1830,422216602,3
4009,256700017,5
1157,358700005,5
1221,422217292,5
692,422215804,4
1035,422205164,5
3527,422205820,5
176,204100019,5
548,100150059,5
2372,308500013,5
2215,422207414,5
395,100240016,5
1865,224100009,5
1071,422204904,5
176,422207414,5
2565,308900002,5
689,100230064,5
2442,308500009,5
2835,100750038,3
4259,206700001,5
846,422210400,4
2396,422205163,5
4681,318900002,2
1295,422205162,5
2940,200500293,5
2262,245500009,4
2926,422209706,5
4631,204900004,1
2001,422203145,5
451,204900013,5
2345,308500018,5
698,422205164,5
772,100230059,5
267,422211446,5
716,100230057,5
753,200400003,3
165,422208973,5
1143,422207423,3
4407,100750038,5
2160,211300002,5
199,205100137,4
1748,100220035,5
2524,204100054,5
2404,308500037,5
139,418800002,5
2361,422205163,5
1505,422211549,5
2608,422202362,5
238,205100136,5
703,308500013,5
2362,422205163,5
753,100230056,3
3013,100150067,5
1547,211300007,2
260,205100146,4
689,308500037,5
689,200400004,5
2385,308500009,5
3815,422205181,5
3942,100160021,5
170,422208807,4
4136,422207812,5
3679,422206043,5
2436,422205163,5
3283,422210957,5
2000,422203145,5
2357,308500015,5
4041,365000011,5
529,201600074,5
2426,308500037,5
1568,422214146,5
152,422204259,5
70,422204259,5
413,422211501,5
689,422206537,5
4354,422214339,1
2501,204100019,5
700,200400004,5
2697,422203776,5
1175,412800003,5
207,205100136,5
750,100230057,5
3505,386000015,5
3150,422203506,5
28,318900011,4
4226,248700075,5
46,256700011,4
1157,422215804,5
2075,357100008,5
1402,245500001,5
3153,357100011,1
2411,422205164,5
204,422208807,5
3358,201600019,5
156,422208807,5
1009,422200236,5
1728,100210014,5
2190,422203645,5
2653,422203809,5
69,245500010,4
325,245500001,4
133,422206648,5
41,318900011,4
2430,308500013,5
321,422206648,5
3798,204100018,5
2732,422211276,5
51,422207866,4
1575,422214146,3
1794,345800002,4
764,100230064,5
4523,422204884,3
782,100230057,5
726,100230059,4
698,422206537,5
1377,245500002,5
673,204100054,5
2715,422211276,5
2349,308500004,5
1078,422220606,5
2391,204100019,5
792,422205160,4
2572,422216449,5
270,422204904,5
1023,422205164,5
2386,422205160,5
3587,422220469,3
2930,422209707,5
1372,422200306,5
2069,422207413,5
2548,204100003,5
1106,422201504,5
732,200400004,5
1815,224100009,4
55,318900019,5
4362,213300001,4
3528,422205819,5
2438,308500015,5
705,308500004,5
1433,100190059,5
106,422207808,5
1382,422220469,5
1426,422218283,5
849,422216990,5
74,204900004,2
1968,422214147,5
632,100240016,5
165,422208977,5
2551,204100018,5
2983,318900009,5
1881,422203776,5
2410,422205160,5
3433,422203979,5
813,100230059,5
3946,222600030,5
148,204900056,5
376,422208975,5
4415,248700102,5
364,205100146,4
1641,422209703,5
3791,204100018,5
2952,200500095,5
1239,204900145,5
1440,204900128,5
1046,226200031,5
1196,422215804,5
1266,204900145,5
2461,207300009,5
2307,308500009,5
2929,422207795,5
2935,422217972,5
1157,422209705,5
2461,308500037,5
2445,308500015,5
531,308500004,1
4029,248100018,5
270,204100054,5
388,422208977,5
1693,318900019,5
2926,422209717,5
348,422205160,5
3481,343100029,5
23,422218631,5
1473,422210980,5
3349,222600057,5
294,205100146,4
2405,422205162,5
930,422204795,5
2020,422207413,5
4338,223600036,5
3891,345800002,5
3107,253900010,3
2408,308500004,5
34,200400003,5
1348,422203146,5
1224,249500007,5
673,100230056,5
3373,358300001,5
1150,422207865,5
2752,224100029,1
832,422214321,5
1023,204100054,5
171,422208807,4
188,422208807,4
667,100230057,5
2449,422205160,5
1115,422207562,5
367,422211447,4
2931,422218098,5
771,100230059,5
812,365000017,5
4203,422205807,5
2484,204900013,1
331,422204259,5
274,422208807,5
2255,377400001,5
3501,225300001,5
713,422216594,5
1963,422209048,4
1482,100220035,5
2354,422205163,5
1034,204100054,5
4018,422214134,5
29,201600166,5
681,422205163,5
107,422208807,5
3150,422202362,5
2554,204100019,5
2651,422203302,5
2227,201600144,5
2319,422205160,5
1827,422216602,1
1859,224100009,5
1476,204900159,5
2861,343700002,4
2786,422203449,5
3682,223600048,5
2452,308500037,5
713,200400004,5
982,422204795,4
2310,308500018,5
2387,308500004,5
256,249500021,5
681,100230057,5
1443,422210980,5
144,422204259,5
3118,422211489,4
670,422206537,5
2684,243300007,5
1834,422216602,5
283,422204259,5
265,422211447,5
2339,308500013,5
815,100230057,5
548,422216416,5
1217,249500013,5
701,308500013,5
1698,100180113,5
818,422216594,4
2194,422203146,4
3318,422212097,5
370,422211447,5
844,422216990,4
529,422216602,5
2571,253900009,5
326,422220469,5
1405,422211195,5
716,200400004,5
1051,422200305,4
288,422204259,5
679,308500013,5
3077,357100008,5
2394,308500009,5
26,201600198,2
2144,422209841,5
1419,293500006,5
2325,422205162,5
